Proteins,LFQ intensity 28a,LFQ intensity 28b,LFQ intensity 28c,LFQ intensity 28d,LFQ intensity 29a,LFQ intensity 29b,LFQ intensity 29c,LFQ intensity 29d,LFQ intensity 30a,LFQ intensity 30b,LFQ intensity 30c,LFQ intensity 30d,LFQ intensity 7a,LFQ intensity 7b,LFQ intensity 7c,LFQ intensity 7d,LFQ intensity CTLa,LFQ intensity CTLb,LFQ intensity CTLc,LFQ intensity CTLd
MRPL13,27.26713757,28.46971869,28.79992815,27.63595642,26.21665632,28.46330091,27.7343434,25.72103701,26.91113667,28.54749242,29.84602845,27.84900032,26.25107812,28.00560296,27.51585465,28.45379698,24.90200813,23.88511319,0,0
GLUD1,26.15139535,25.88569507,25.40662102,25.82825214,25.42098305,26.94759681,0,24.6845847,25.26108688,27.87800702,27.59434374,24.39257318,26.24981309,27.68157204,25.88401863,24.83272509,27.086994,27.25520885,26.79773474,0
SEC16A,26.47878702,27.75366134,25.56331313,26.26751267,27.89908305,25.9234305,25.78588844,23.69157656,28.46956345,25.95668598,26.39250767,26.32032639,28.29,26.62016858,25.84018936,25.78596325,27.96779714,26.19666786,26.46293443,0
THEM5,26.01892533,23.90334202,24.97513181,24.27440773,26.33116694,23.44846621,25.48597324,0,26.54277046,0,25.99780848,0,26.22493905,0,25.47818526,25.80180998,0,0,0,0
SEC22B,26.39018024,26.24463298,0,24.01384537,27.15296235,25.13429972,24.6510806,24.79312699,27.01318515,24.28538585,25.62413525,0,26.54365563,25.85374263,24.12044419,24.46488273,26.27189939,25.248945,0,0
SEC63,24.29298604,25.2128959,23.70777786,0,23.87455217,23.39910891,24.92034413,24.38916286,0,24.7321579,25.52318815,24.3513771,0,23.58267768,24.70767256,0,0,0,0,0
PRPF6,29.63147064,28.75152409,29.09257445,29.84465245,30.22756703,28.70691547,28.50138621,28.99628439,28.3176466,27.98049132,29.33953733,29.44823382,30.09861031,29.43469863,28.89142565,29.56708718,24.86801806,28.38862106,27.84810493,0
SECISBP2,25.75141555,25.05643431,25.73750586,23.89198761,25.87759756,25.06418654,0,0,25.37941221,22.57332266,25.4439535,23.74334784,25.50836277,22.8424547,24.55233091,23.91332991,22.79195537,24.27582896,0,0
PRPF8,30.71669404,30.10449606,29.86497892,31.28190006,32.09562697,30.0123861,29.22547698,30.18458872,29.88630288,29.27132951,30.32367129,30.7019021,31.39851171,31.29054937,30.38020114,31.40796038,30.2770847,29.1319768,24.40438124,28.61329892
PRRC2A,28.61894425,26.68912526,24.50312404,27.35237095,27.55515747,25.28287887,23.85842196,25.45528733,27.88087004,25.67892911,25.95673028,27.82717414,27.63574889,24.99429473,25.19629264,26.10735262,23.99980943,24.9028362,0,26.11531311
KPNA6,26.66573623,25.57146635,26.34002569,25.96302993,26.10779159,25.95071447,24.93093725,25.7977842,25.95958511,26.5347498,26.52674398,24.77700844,26.16689355,26.7280625,26.08917825,24.87937497,26.97026812,25.87088919,26.41874939,0
RRP1B,28.73527995,29.21722509,29.95518433,29.39952049,26.88669535,28.5139364,29.02849451,27.0333867,27.25610918,28.67465262,29.03420046,28.7976729,26.16572496,28.43999722,28.69935577,28.3176466,0,28.36444448,25.37238792,0
MCM3,25.77210733,27.4365067,26.20832576,24.76131667,25.95327037,26.62212535,25.0087261,24.01716318,26.7430396,28.08755049,27.18584136,26.11187559,26.15651565,27.15981007,26.2992192,22.93632162,27.98804372,26.18814526,26.93280785,0
EXOSC5,28.3133278,27.75576361,27.5593213,24.56952652,26.43219537,27.15315569,26.95171514,24.61801307,26.92331715,27.49335292,27.51735738,25.00932428,26.15389014,27.2071344,26.81665479,25.76504061,0,26.35986174,25.20817689,0
MYO5C,23.8316142,26.45588304,0,25.67790821,26.78506527,23.72546445,21.89185785,30.4372809,26.30237801,26.27406998,0,22.94927673,26.14579054,26.12315096,26.05639296,24.98137357,28.13775267,26.77793652,26.80291941,0
LTV1,27.46715501,27.52260464,27.57427014,27.75053414,26.95493483,27.59455731,24.26592231,28.1261777,26.25637917,28.23544062,27.65737788,27.99318278,26.14092445,28.06671349,24.87984234,26.27460323,24.22383498,24.476981,0,0
PRRC2C,29.60941151,28.20251793,27.94419311,27.46948582,29.00246769,27.76875495,26.79983554,27.12474892,28.88387301,27.22260109,25.20549468,28.39648184,28.78821196,27.72968391,26.91216517,27.18451778,27.05351645,25.15278832,0,0
RPL7L1,27.94904513,27.07408412,28.43049754,28.32847299,26.39119691,25.65198385,26.17603706,26.45988983,27.50430669,26.37152409,26.98641705,27.32337065,26.13426054,26.41522314,26.88994728,26.68284482,0,25.98958195,0,24.06373409
FARSA,27.36243923,26.10631453,26.09520818,0,25.83475149,25.67022834,26.35623877,0,25.86917191,25.54816152,26.76951181,0,26.13259465,26.02728205,25.70996115,0,25.34719204,0,0,0
MRPL23,27.76768206,27.07377776,28.7802541,27.49266554,26.502502,27.90167446,28.11748466,25.4458171,26.76610282,27.70786999,28.72335009,28.04941942,26.12236119,26.16823338,27.03946563,27.50642696,23.67120068,0,0,0
MRPL45,26.88005261,26.87876715,28.15860684,27.94369024,26.65812735,27.61939912,27.36327509,25.3468202,26.78194296,27.15701704,29.16065173,28.35321266,26.11169653,26.85982044,26.79290366,28.09652576,25.61307406,0,23.70714593,26.73026717
RAI14,23.03298333,23.07647964,23.03717961,30.45336528,29.24633306,29.51436917,0,33.41563619,29.87390713,23.53409671,23.35850419,24.97132112,29.10236994,22.53005288,23.37742767,30.494288,30.80923614,23.01253316,22.48733565,27.19300536
C8orf33,28.68912526,28.84729859,28.32555958,28.17930624,26.88692787,28.21683206,26.88646279,25.15441176,27.67067408,27.36135189,27.94223653,27.92229657,26.1074524,27.71685755,26.6768059,28.50619994,22.3794651,24.43141446,0,0
KRR1,28.66044143,29.31447354,28.92843746,30.09810829,26.046123,28.99512544,28.70786999,27.89919832,26.80439733,29.38051081,27.99437027,30.19847221,26.10337586,28.72754326,28.21386936,29.56498162,23.61357996,0,0,0
SF3A2,25.54099851,25.89045763,25.28004888,0,28.44845046,27.91359242,26.93235733,0,25.48129934,24.92420106,26.12801824,0,27.55910245,27.18933354,26.26754839,24.43980705,26.68244301,26.17312278,25.14332062,23.76344581
KIF1C,26.00748621,24.21667482,23.86872461,24.52121223,25.12273638,23.52229034,0,25.58170124,24.72020208,23.8435477,0,24.57375026,26.09244843,0,25.15892459,0,0,26.23084987,0,0
RAP1A,23.0852118,22.52766885,0,26.32690562,0,23.86391326,0,28.56489079,21.72004548,0,20.99851881,0,0,21.84915308,0,24.99714088,22.20776743,0,22.34838129,0
SF3B1,30.54885236,29.76643461,28.32979921,28.30834514,31.08150617,29.96774218,29.57981828,29.39398904,30.95352016,29.29478346,29.37063064,28.56474545,30.64581409,30.75756084,29.81052376,29.39490902,29.97568943,29.88852546,28.50316954,27.15826975
NT5DC2,25.66746978,25.2217349,25.73236495,23.91195953,26.16583995,25.21815405,24.78256796,0,26.94659327,25.57804808,26.96730244,0,26.07494158,25.69805772,26.08220948,24.59326117,26.10461603,26.09824385,0,0
RTCA,26.2128959,26.56243995,24.9022842,24.79530883,25.18169641,26.31001083,24.39335903,25.67071459,26.97519742,25.80252504,24.66117572,25.1229733,26.06414541,24.89707583,25.28019051,27.18839054,0,0,25.43895095,0
CMAS,28.68455126,27.4988402,24.68837838,27.71940585,25.17672192,26.96190465,26.50189488,27.58849391,27.97317297,26.68899192,27.5639095,27.28312623,26.04647692,26.63159207,26.52176636,27.32783083,0,0,0,0
SPATA5,27.94921215,28.53793677,28.83617309,26.35691038,26.2947046,28.13173154,26.50744056,22.73514694,27.20908846,28.08258511,28.11058192,25.68032497,26.04115897,27.95980618,27.67229379,25.51971351,25.69200244,23.05900375,25.79822932,0
MRPL38,27.3378161,28.06984037,28.42850222,27.95071447,25.87067758,28.52764648,27.39631851,26.76293916,26.51307047,28.50396564,29.70918554,28.92334549,26.03783313,27.84326015,27.34595784,28.6096757,0,0,0,0
TUBB3,24.63561052,25.64110735,24.49344455,25.68051277,26.00615963,25.53768503,0,24.95464646,25.15753753,24.49515383,25.61000674,25.58800773,26.03271435,25.38248287,24.60031176,24.16767846,24.83557089,0,0,0
SF3B2,30.86864808,30.05788586,29.67214202,29.78631231,30.86370949,31.22791125,30.40902329,30.33787989,30.95532292,30.16170912,30.15158406,29.998734,30.4697575,30.75954633,30.50246786,29.81410464,29.92662904,30.72346402,30.35447431,24.16207903
LSM14B,26.41919962,27.204245,26.79958855,26.91604399,25.35481057,26.45871712,25.8515998,24.82832479,26.84517608,26.58391165,25.96404415,26.75327878,26.02964277,26.61666774,26.6340876,25.67651002,24.75872705,25.51869349,0,25.79359835
SF3B3,30.16602678,30.30475999,28.86994259,28.94413724,30.5715423,30.36932064,29.56352771,29.1540254,30.56219974,30.05917606,29.85010388,28.67323779,30.16122859,30.68185684,29.74794428,29.16408543,29.96691755,30.0510285,28.19544806,27.22223257
SF3B4,27.23644462,25.61837721,26.3856951,27.70885677,28.15942514,28.94556113,27.14705303,27.59199239,27.59526898,28.00394238,26.83291821,27.22471831,27.7012742,26.99636522,26.728841,27.68244301,25.75483389,26.79748738,25.60755382,0
MRPL51,27.09244843,25.75491033,26.85150449,27.94787545,25.38663271,26.70464182,0,25.82111512,25.65233952,24.6609038,26.99593411,27.98321256,26.01312124,26.10435608,25.42082247,27.50438246,0,0,0,0
OAT,27.14267813,28.96435819,28.08770222,26.45417364,26.79091699,29.31730157,27.8428407,28.48389184,27.01297211,29.98372902,27.39181967,27.20890247,26.00255889,28.68742422,26.96057966,28.98861262,27.39370271,26.1753138,25.04055294,25.35786687
SLC3A2,25.32501909,26.75837125,23.30033692,25.6907244,26.1655908,27.22729159,25.83226635,25.84942992,25.16790811,26.52768377,26.45701108,25.72022818,26.00011041,27.63844442,25.79305255,24.24742458,24.24662754,28.37048515,28.59793462,0
TRIP13,25.50815117,27.23068499,24.27930508,25.20206014,24.67454488,26.76509121,23.07739273,24.65419853,24.31734471,26.88855449,25.5584749,25.33779909,25.99330157,26.75161985,23.54002301,0,25.05349573,24.95486828,0,0
VPS4A,25.37964357,27.11117914,25.95854564,26.78631231,25.6305371,26.40041251,25.43418559,27.66912014,25.68546722,27.68224206,26.14972976,25.79981084,25.98307119,26.49119804,26.22943861,26.15975233,24.99191865,24.53593647,26.42620818,0
SKIV2L,23.98207027,24.16146407,0,0,24.98906217,22.43608727,25.31125884,23.00891413,24.45462863,23.88808993,0,0,25.52522113,24.96159559,25.59559623,24.12746731,0,0,0,0
LEPRE1,24.06792404,24.864055,23.35608761,0,25.49063204,25.73598358,25.21129985,25.7181388,25.11513448,24.90765721,22.48598552,0,25.96987305,24.95247075,25.52519125,0,0,0,0,0
EDC3,26.00174319,26.32620275,25.98802204,26.35890656,25.96029241,26.66790285,25.25342453,25.18816413,26.12388111,27.34899918,26.01597305,26.75671817,25.95876686,25.72043695,26.13351603,24.99761469,26.93044102,25.75100684,25.9677202,0
GADD45GIP1,27.03244112,27.89919832,27.55735046,27.22407427,26.23978016,27.71181304,26.46595706,25.05030205,26.45759042,27.15624559,28.32491612,27.61771889,25.95215966,27.28321456,26.38668204,27.81537264,0,24.12155122,0,0
SLIRP,25.81347786,28.39149193,25.50509458,0,26.07410454,28.1821986,27.13525916,0,24.60749738,28.77483013,25.81741134,0,25.94237078,27.90012017,26.91900314,25.76395229,26.43920466,26.72038476,27.43991799,0
SLBP,26.89238143,26.63381053,26.57291228,25.32467582,25.74622153,25.93143331,26.81396707,25.74978004,25.6568462,26.60087886,26.26956503,26.21233934,26.3357905,26.60667878,26.7390523,25.75383984,0,0,0,0
ZNF460,26.49704389,25.44072599,26.89249724,25.55520136,26.88227026,26.24805829,25.64633611,0,26.54179616,26.54848493,25.26008194,26.1836852,25.93842758,24.78141775,25.69967348,0,25.8629207,0,0,0
GNL3L,26.8321939,27.94859965,27.63381053,26.24470556,25.52139197,27.28577387,26.36212148,25.26538584,26.72286172,27.40559894,27.11941548,26.92206968,25.91943512,26.87607567,26.4031625,24.14771298,22.83373865,25.6754874,25.1862004,0
MRPL43,28.31928436,28.9511315,29.38424224,27.80532026,27.7012742,29.36147739,28.53597354,25.70883046,28.16317378,29.10129318,29.71996065,28.41445718,25.91177671,28.52439931,28.1507855,28.44793836,0,0,0,0
NUDC,25.63175857,25.51050728,25.78591337,26.11346621,26.46198271,25.23589707,26.03716285,27.32371423,25.03632456,26.02441026,26.23020856,26.87361383,25.89034166,26.32933731,26.82541613,26.32146229,27.11386359,26.53805521,27.69650649,0
SLC25A17,26.37356654,0,23.37994096,22.3433202,26.55386936,0,0,22.25928467,28.01871313,22.24347851,26.88623019,0,26.84457763,23.72223636,22.99116612,22.17289014,22.69814253,0,0,0
SLC4A1AP,28.41417488,26.29862506,25.71287582,25.13957852,27.5785952,28.44797776,26.65894451,26.78681082,29.06061971,27.10119298,26.0262058,0,24.86881879,27.36344221,26.40887352,0,23.25537095,0,0,0
SLTM,26.57467436,27.54303607,29.11428569,28.60399391,29.68977512,28.05429305,28.05548303,25.27582896,24.31831055,25.34962355,26.19732425,26.73776372,28.82089,26.7390523,27.28788848,27.44513827,0,26.53273022,0,0
SMARCA5,28.24399778,27.19648026,27.53096076,27.83309923,27.06157275,26.70239762,26.63311763,26.13186889,27.43864961,26.8619511,28.02205154,27.34460407,26.86926606,27.95476847,26.79563087,26.15599479,27.70332212,27.18971057,0,0
SMN1,33.41450254,30.34614811,28.29526531,27.90678603,34.28492219,31.95854149,30.82699238,30.81863683,34.71880797,29.12903102,29.14547474,27.71010571,33.80096963,31.52528648,30.88678255,30.70305804,21.23128213,27.09254924,0,0
IDH3G,25.30274406,26.52149681,24.92497121,0,25.03900537,26.39443888,0,0,25.49737897,26.54042216,25.33415433,0,25.85112318,24.83393162,25.23545889,0,25.93845002,25.58325175,0,0
DHX8,25.93535068,24.88585795,25.98917047,26.58405506,25.73285659,25.84407473,26.32280356,25.47128573,24.17394242,25.24103583,25.35961043,25.96514574,25.84708947,25.49981353,25.94172179,25.97338102,24.34759758,0,0,0
CCDC47,26.17985671,25.11644391,23.21566808,24.79694305,25.51602003,24.95686319,25.25810592,24.17211188,25.60633992,25.18586026,0,25.0553589,25.84663527,0,24.34428236,0,25.91141101,0,0,0
SMU1,28.48926201,28.20927442,27.59882207,26.99042619,28.48177665,28.67929163,28.05646532,26.84349978,27.58856539,27.49975272,27.38894945,26.22778734,28.43292809,29.20333504,28.33658235,27.17683604,26.52019327,25.72689396,26.18820186,0
PPIL1,24.66833578,24.97613755,0,0,25.36579646,26.40449493,0,0,24.12178833,24.55537692,25.1208792,0,25.83496843,26.13071085,25.04159766,0,23.92297704,25.56168277,25.18336339,0
EIF4G2,25.45180222,25.86879524,0,0,25.62287939,26.21085413,0,0,24.65419853,26.99139971,23.05392654,0,25.82619234,27.08618418,25.11779178,0,26.73582868,24.0989265,0,0
SNRNP27,23.4429101,23.53385915,25.03393276,0,25.36876301,25.53064827,24.1301413,0,23.00250739,0,24.09675697,0,25.82463949,25.7663809,24.14164567,0,0,0,25.19565456,0
UBAP2L,25.43055336,25.87281576,25.86886588,24.10717301,25.73753165,25.30733785,24.86287341,23.82909944,25.48713935,25.81220512,25.19087872,24.04543573,25.82057964,26.40044509,26.56745353,24.68479869,27.2499758,26.67882168,28.8148228,0
MRPL37,26.92252343,26.4094887,28.22641903,27.89058519,26.68752434,25.83013973,27.25205325,25.65023158,26.45812258,26.55126035,29.59104721,28.30951653,25.81347786,26.32073955,26.9616839,27.97896518,0,24.77986601,0,0
GTPBP10,27.21122558,26.51765774,27.79364796,26.90816133,25.89977455,26.45760607,26.97563477,25.13175117,26.50967704,26.36437769,26.90414635,27.02696559,25.81110281,26.43942662,26.9179795,25.95839076,23.35460882,24.05564851,0,0
SNRNP200,31.27586448,30.90124288,30.18860277,30.77721543,31.9120295,30.42822265,30.17509961,30.18316933,30.66500765,30.27041635,30.57036647,30.50965817,32.08074409,31.55027525,30.48106448,30.81007935,30.38792298,30.77486154,26.39321172,26.57247866
PPP6C,25.34112922,25.54560107,24.80710292,25.61907723,25.83593224,25.72829609,24.19857993,24.53397794,26.56000682,26.38628735,27.02548785,25.23257083,25.79716576,25.8947421,25.30876174,24.48382266,0,26.23306476,27.04437294,0
SNRNP40,28.99191324,28.72974872,28.96884096,27.92648766,29.66195379,29.43837201,29.04353883,27.66614272,28.31263559,28.52525847,27.97781951,27.42294069,29.7246516,29.03841937,28.9656522,28.43272902,27.43213164,28.42101517,27.90758845,25.1638072
TRMT2A,27.61034474,27.03359675,26.53590681,26.33145741,25.6655465,25.92245538,25.44871826,26.00350281,26.83857938,27.68096875,27.33926122,26.40663723,25.79163747,27.01987981,25.82045791,26.21452724,0,24.08634618,0,27.36811356
MRPL49,26.94592386,29.15822159,29.01544674,28.7988782,26.28699015,28.69856119,28.09687758,26.10904791,26.52514644,29.38950344,28.6303774,29.01584548,25.78922617,28.44486191,27.7081332,27.99345275,26.19792411,26.32199551,25.05142271,25.59300465
TPR,26.10315572,27.63082868,27.77918973,23.31202098,25.04859862,27.47769133,27.05050964,0,23.8422053,27.80298102,27.01318515,22.91223371,25.78266794,27.96333868,28.88127858,23.83537813,28.71174741,30.22101115,30.01836825,0
CTNND1,24.72114134,24.6131865,0,24.45951467,25.73830506,24.24343493,23.63134227,28.93252629,25.58677727,24.95788175,24.50051271,0,25.77607976,24.98767517,23.75123675,24.9306666,26.42937252,25.58089661,25.00041132,0
DYNLRB1,25.79263065,27.29316149,26.67128168,26.79674507,25.33432485,26.79041989,26.67720928,25.51376325,25.80700462,26.70464182,26.30103505,26.18686157,25.76946137,27.5829791,27.53371066,25.66264317,26.91615792,27.50165195,27.72728358,0
TRMT112,25.3600125,26.21754405,25.02631135,23.82425102,24.39813044,26.41319043,25.57161101,24.40548533,25.14000779,26.61582627,26.25882478,23.33619925,25.76686107,26.38492152,25.50242612,23.75113458,26.90609788,25.18275744,25.56711983,0
MRPL53,26.83388338,27.37476078,27.64443944,27.27524287,25.21456429,27.93359593,28.09511762,26.02170217,25.99392777,27.59077959,27.94352258,27.83900007,25.76347114,27.74130455,26.73013757,27.56048794,0,24.26799479,0,0
PBRM1,28.10089232,28.33921874,25.73564795,24.81230307,26.97618126,25.91565658,0,0,26.67087664,25.66321344,27.89058519,0,25.76258439,27.44703188,25.11842564,23.65578226,24.97381891,25.1182672,0,0
FAR1,24.59160726,0,23.87605224,24.52641566,25.41973006,24.06085159,23.94055735,0,26.15358095,24.09571122,26.14096345,24.28926132,25.75697262,23.48111453,23.97631239,24.22626283,25.64298088,0,0,0
CD3EAP,26.11658272,26.10783149,26.53866211,25.75371234,24.89647543,25.81139684,25.72075006,0,26.12247968,25.79111578,25.96126439,0,25.73936139,25.16034879,26.00943108,0,0,25.59300465,0,0
FRG1,26.8931919,26.16513073,26.23894245,26.10093241,25.66581754,25.91791124,26.01852213,25.62636521,26.62268393,26.43536251,25.82425102,26.27337646,25.73693842,26.31874152,26.24054461,25.61017575,25.76509121,0,24.41163977,0
SNRNP48,26.2761663,24.91419715,25.90258323,0,25.88028621,26.35358286,26.48600393,23.68045911,26.0097087,25.09361744,0,0,26.016717,25.72577646,25.86790027,0,23.68088829,25.04814126,0,0
SNRPA,34.38541791,31.65799963,31.09175515,29.55795295,34.08883655,32.10190052,32.83279374,31.6209551,35.79766421,30.87188217,30.8832904,29.92648766,33.76821072,31.20495624,32.43006877,31.76785567,29.00412996,29.12173894,28.71397713,25.05878912
RPL36,32.66038193,31.5117329,32.17509961,32.52435261,31.88474649,31.10230736,30.93234325,31.36468451,32.48514987,31.1319768,31.45145049,32.35644343,31.38396427,31.92715908,30.96133891,32.1973887,30.32410066,30.49590863,29.45360077,26.29270526
AP2S1,25.72738746,25.73075951,25.86731117,0,25.43917295,25.23300989,0,27.204245,26.45191224,27.46505405,26.11441975,26.4766875,25.71266595,0,26.67222634,24.77479872,25.63472465,0,0,0
SNRPA1,30.19072334,30.63443386,30.07073618,28.86811818,29.63552404,30.97991921,30.13748397,28.51498987,30.18872066,30.43817368,29.97199529,28.78334884,29.56984156,30.77517562,30.35520976,29.26474629,27.29158161,29.23407041,28.48734639,25.34685401
SNRPB,33.89825426,31.87191888,31.14114378,28.55416953,33.84492551,33.26654012,32.8628047,31.70235633,35.1071571,32.01820242,31.43723128,28.51419984,33.88075694,33.11585506,32.27208633,32.52666284,29.64963902,29.36335865,29.68256021,27.70826478
